"ID","LIMIT_BAL","MARRIAGE","EDUCATION","SEX","AGE","PAY_1","PAY_2","PAY_3","BILL_AMT1","BILL_AMT2","BILL_AMT3","PAY_AMT1","PAY_AMT2","PAY_AMT3","TARGET"
362,50000,1,1,2,38,0,0,0,47038,51310,49956,10020,2170,1200,0
363,40000,1,1,2,33,1,2,0,40910,39592,40135,0,2196,4,0
364,80000,1,1,2,43,0,0,0,43024,9821,600,5098,600,53900,0
365,180000,1,1,2,39,1,0,0,0,0,0,0,0,0,0
366,2e+05,1,1,2,37,0,0,0,1041,1053,3042,2000,2011,0,0
367,320000,1,1,2,38,0,0,0,11639,7508,5591,2552,2016,0,0
368,50000,1,1,2,40,1,2,2,25922,25154,16820,55,4500,800,0
369,50000,1,1,2,39,0,0,0,22616,21415,20769,1668,1283,853,0
370,150000,1,1,2,40,0,0,0,135587,138473,141297,4000,4000,4500,0
371,1e+05,1,1,2,31,0,0,0,93411,4081,0,11645,0,0,0
372,1e+05,1,1,2,38,2,0,0,99627,101079,69971,3796,3041,2500,0
373,20000,1,1,2,30,1,2,2,11893,12906,12902,1500,500,0,0
374,170000,1,1,2,34,0,0,0,164214,165825,167008,8001,7077,5000,0
375,360000,1,1,2,39,0,0,0,23900,0,0,0,0,150,0
376,320000,1,1,2,40,0,0,0,1043,0,20012,0,20012,15000,0
377,10000,1,1,2,40,3,2,0,10281,9949,8838,25,4000,0,0
378,120000,1,1,2,35,0,0,0,32317,33496,34481,2000,2000,2000,0
379,180000,1,1,2,39,0,0,0,1651,0,0,0,0,0,0
380,170000,1,1,2,37,0,0,0,51401,47742,45529,2100,2105,2447,0
381,50000,1,1,2,42,1,0,0,0,0,0,0,0,0,0
382,190000,1,1,2,37,1,2,0,49541,48458,46423,0,1400,770,0
383,50000,1,1,2,40,0,0,0,50148,50761,35777,1840,1311,2000,0
384,30000,1,1,2,43,0,0,0,6003,4912,6214,1440,2259,0,0
385,4e+05,1,1,2,40,0,0,0,6389,59407,26616,59570,1105,10021,0
386,490000,1,1,2,38,0,0,0,0,0,244033,0,244033,15011,0
387,150000,1,1,2,36,0,0,0,146465,147331,146999,7000,6740,6850,0
388,240000,1,1,2,40,0,0,0,24615,27500,0,5000,0,0,0
389,130000,1,1,2,36,1,0,0,0,0,0,0,0,0,0
390,240000,1,1,2,39,0,0,0,18336,19648,11138,5118,5015,5000,0
391,50000,1,1,2,40,0,0,0,94962,49032,50135,4200,2200,3300,0
392,160000,1,1,2,35,0,0,0,96515,139439,141416,50439,6000,5000,0
393,2e+05,1,1,2,39,0,0,0,3528,1190,1958,1196,1968,200,0
394,50000,1,1,2,40,0,0,0,45750,1655,8425,1655,8425,10424,0
395,20000,1,1,2,41,0,0,0,19458,18786,16249,1552,1381,1000,0
396,80000,1,1,2,29,0,0,0,45524,62969,36217,2000,10000,2000,0
397,160000,1,1,2,39,0,0,0,205134,46181,47242,1800,1800,1900,0
398,130000,1,1,2,42,1,0,0,0,870,390,870,300,11,0
399,240000,1,1,2,33,0,0,0,280110,281104,286048,10000,15002,9000,0
400,50000,1,1,2,36,0,0,0,17868,18028,38126,1711,20809,668,0
401,90000,1,1,2,41,0,0,0,2579,2516,0,2514,0,298,0
402,30000,1,1,2,36,0,0,0,25344,26614,27878,2000,2000,2000,0
403,50000,1,1,2,36,2,2,2,31336,32039,32714,1500,1500,600,0
404,380000,1,1,2,34,0,0,0,124486,106065,97979,3563,3385,4074,0
405,5e+05,1,1,2,36,0,0,0,22369,14100,24754,14128,24902,21479,0
406,1e+05,1,1,2,34,2,0,0,95893,97040,65668,3552,2617,2098,0
407,2e+05,1,1,2,38,0,0,0,5838,2256,9552,2256,9588,5135,0
408,120000,1,1,2,36,0,0,0,11296,12200,11761,1400,1000,0,0
409,30000,1,1,2,35,0,0,0,2208,7808,0,7006,0,196,0
410,5e+05,1,1,2,41,0,0,0,24239,36674,1558,15000,1558,310852,0
411,70000,1,1,2,37,0,0,0,24345,25349,26694,1414,1759,3000,0
412,10000,1,1,2,36,0,0,0,15915,9050,9901,2330,2200,1000,0
413,50000,1,1,2,36,0,0,0,14040,14903,7288,1152,1032,166,0
414,80000,1,1,2,40,0,0,0,150651,52233,81162,3905,81000,1513,0
415,170000,1,1,2,42,1,2,0,158954,139482,139869,7,6513,6548,0
416,310000,1,1,2,39,1,2,0,310392,301861,225003,56,9950,17828,0
417,90000,1,1,2,31,0,0,0,58979,64004,65298,6000,3000,2300,0
418,180000,1,1,2,36,0,0,0,47517,26137,18177,1526,3006,5020,0
419,60000,1,1,2,35,0,0,0,58844,43427,30408,2000,4300,1000,0
420,50000,1,1,2,33,0,0,0,42156,40584,33777,4022,1347,1013,0
421,4e+05,1,1,2,37,0,0,0,187790,176294,190256,5519,44776,1502,0
422,330000,1,1,2,32,0,0,0,130797,112383,79505,20000,3500,19000,0
423,30000,1,1,2,34,0,0,0,24794,25017,24117,2000,1500,0,0
424,2e+05,1,1,2,40,0,0,0,39929,32910,17965,33000,18000,9900,0
425,150000,1,1,2,37,0,0,0,104014,108229,109374,5500,4005,3241,0
426,180000,1,1,2,39,0,0,0,114556,116155,120264,5000,6000,6000,0
427,450000,1,1,2,39,0,0,0,144396,150396,396,6396,396,396,0
428,250000,1,1,2,34,0,0,0,116861,97569,90937,3424,3317,3023,0
429,20000,1,1,2,36,1,0,0,0,0,0,0,0,0,0
430,50000,1,1,2,33,1,0,0,0,1118,667,1118,673,0,0
431,5e+05,1,1,2,37,0,0,0,91718,93338,96781,4000,5000,4000,0
432,360000,1,1,2,39,0,0,0,297275,307394,314534,20000,15000,19355,0
433,230000,1,1,2,38,0,0,0,2873,29488,65868,29525,50014,8242,0
434,260000,1,1,2,37,0,0,0,207977,207713,197120,9000,7009,7000,0
435,180000,1,1,2,40,0,0,0,109030,177633,139415,78266,5203,30023,0
436,260000,1,1,2,39,0,0,2,229,674,476,674,0,2880,0
437,210000,1,1,2,39,0,0,0,1024,264,264,264,264,264,0
438,20000,1,1,2,37,0,0,0,17974,32768,16057,2000,1506,1000,0
439,180000,1,1,2,40,0,0,0,51496,51588,51869,1838,2000,2468,0
440,2e+05,1,1,2,36,0,0,0,150204,153189,156406,5479,5682,5850,0
441,2e+05,1,1,2,42,0,0,0,149351,108152,87537,3925,3683,2947,0
442,360000,1,1,2,34,0,0,0,28291,31055,33788,3000,3000,3000,0
443,240000,1,1,2,36,0,0,0,236883,241574,244010,8636,9303,8159,0
444,20000,1,1,2,40,0,0,0,15912,17272,20565,1623,3916,750,0
445,3e+05,1,1,2,38,0,0,0,311,830,225,832,225,0,0
446,280000,1,1,2,37,0,0,0,265120,238661,223383,9104,9401,6001,0
447,20000,1,1,2,34,1,2,3,16706,18342,17755,2200,0,800,0
448,50000,1,1,2,36,0,0,0,1156,316,316,316,316,316,0
449,2e+05,1,1,2,35,0,0,0,34500,10706,3835,36659,3835,12559,0
450,2e+05,1,1,2,35,0,0,0,488,878,488,878,488,488,0
451,60000,1,1,2,41,0,0,0,11718,4878,18347,1000,37325,20800,0
452,50000,1,1,2,35,0,0,0,3238,4672,2865,1500,1056,1069,0
453,1e+05,1,1,2,40,0,0,0,94657,81175,63464,3000,2009,3000,0
454,210000,1,1,2,37,0,0,0,103591,104103,70449,3831,3357,2098,0
455,420000,1,1,2,38,0,0,0,115505,113724,112976,4044,4297,4773,0
456,110000,1,1,2,39,0,0,0,13962,15219,15424,1500,1545,600,0
457,1e+05,1,1,2,40,0,0,0,74053,75040,76231,3274,3000,3431,0
458,190000,1,1,2,37,0,0,2,115608,138097,130898,26500,0,7000,0
459,50000,1,1,2,36,0,0,0,48593,48653,15433,1278,1469,463,0
460,70000,1,1,2,38,0,0,0,16030,15502,12637,1500,3000,0,0
461,2e+05,1,1,2,38,0,0,0,788,165,1520,165,1520,413,0
462,360000,1,1,2,35,0,0,0,119138,100553,96679,20006,25006,20200,0
463,530000,1,1,2,42,0,0,0,6458,5598,36532,5600,36532,3293,0
464,4e+05,1,1,2,40,0,0,0,0,8235,0,8235,0,0,0
465,490000,1,1,2,39,0,0,0,422483,430538,392670,15358,15049,14500,0
466,70000,1,1,2,40,0,0,0,49605,51804,53041,3000,2700,3000,0
467,120000,1,1,2,36,1,0,0,-325,279,-117,1000,0,0,0
468,40000,1,1,2,38,0,0,0,36712,37403,18688,1596,1006,0,0
469,180000,1,1,2,41,0,0,0,3060,2337,766,2337,766,316,0
470,50000,1,1,2,40,0,0,0,43342,44441,45390,2100,2000,1113,0
471,1e+05,1,1,2,32,1,2,2,96469,99750,100783,7000,4000,49,0
472,140000,1,1,2,44,0,0,2,11285,14096,12108,3329,0,432,0
473,290000,1,1,2,36,0,0,0,1994,390,390,390,390,390,0
474,3e+05,1,1,2,42,0,0,0,110350,102556,103834,4052,6122,1987,0
475,70000,1,1,2,39,0,0,0,40498,41192,42274,1668,1750,2023,0
476,320000,1,1,2,39,0,0,0,3615,3707,5406,3707,5406,3157,0
477,170000,1,1,2,40,1,0,0,0,0,0,0,0,0,0
478,80000,1,1,2,40,0,0,0,79390,79835,81229,3200,4300,3340,0
479,60000,1,1,2,36,0,2,0,50210,2846,18862,60054,19061,20089,0
480,60000,1,1,2,41,0,0,0,58899,55834,55993,2579,2047,2024,0
481,30000,1,1,2,43,1,2,2,20985,20393,20399,0,2403,0,0
482,50000,1,1,2,37,0,0,0,13538,9199,6879,2000,1284,264,0
483,130000,1,1,2,37,0,0,0,122750,118319,61466,4966,2034,1710,0
484,170000,1,1,2,34,0,0,0,6336,7505,8522,1281,1298,1156,0
485,60000,1,1,2,37,1,0,0,0,0,0,0,0,0,0
486,80000,1,1,2,37,0,0,0,28590,27635,26808,1500,1600,3400,0
487,170000,1,1,2,37,0,0,0,102477,104499,106657,5210,5323,5402,0
488,260000,1,1,2,38,0,0,0,260,3000,0,3000,0,0,0
489,20000,1,1,2,43,0,0,0,18196,19495,-280,1775,0,0,0
490,210000,1,1,2,40,0,0,0,396,590,2042,590,2042,0,0
491,90000,1,1,2,38,0,0,0,57846,50663,45515,2018,2033,2016,0
492,50000,1,1,2,35,0,0,0,49713,50581,46567,2000,2000,1000,0
493,1e+05,1,1,2,39,0,0,0,63984,65917,67673,3000,4000,3000,0
494,20000,1,1,2,39,0,0,0,390,780,0,780,0,0,0
495,70000,1,1,2,34,0,0,2,24510,25807,26578,2000,1500,2000,0
496,2e+05,1,1,2,36,0,0,0,19572,28858,52512,10000,25000,20400,0
497,180000,1,1,2,34,0,0,0,170126,171247,156803,5950,7133,7369,0
498,110000,1,1,2,37,0,0,0,109461,109473,81439,3477,2972,2853,0
499,50000,1,1,2,36,0,0,0,49017,50690,47487,2500,2000,2000,0
500,120000,1,1,2,39,0,0,0,75796,76004,67187,3700,2023,2016,0
501,160000,1,1,2,42,0,0,0,50901,53859,55814,4000,3000,5000,0
502,2e+05,1,1,2,39,0,0,0,0,1516,11533,1516,11533,189,0
503,110000,1,1,2,37,0,0,0,36802,38210,40259,2000,3000,2000,0
504,230000,1,1,2,37,0,0,0,1240,2078,380,2078,380,2100,0
505,30000,1,1,2,40,0,0,0,3165,13538,390,13538,390,1050,0
506,290000,1,1,2,35,0,0,0,53476,52089,49979,2009,2569,1532,0
507,190000,1,1,2,38,0,0,0,79838,81523,83530,4000,5000,6000,0
508,3e+05,1,1,2,39,0,0,0,25193,34242,35228,10000,1377,1149,0
509,210000,1,1,2,35,0,0,0,1890,3037,2429,3037,1200,0,0
510,2e+05,1,1,2,43,0,0,0,25929,1582,21133,1582,21133,2941,0
511,320000,1,1,2,40,0,0,0,29227,49177,143588,49619,143588,82691,0
512,50000,1,1,2,35,0,0,0,47381,48697,48322,2116,2320,1300,0
513,120000,1,1,2,43,0,0,0,116983,117616,74853,5750,4000,6300,0
514,2e+05,1,1,2,35,1,0,0,0,0,6331,0,6331,129,0
515,4e+05,1,1,2,42,0,0,0,325,5581,2833,5581,2833,1162,0
516,1e+05,1,1,2,43,1,2,0,7130,6873,8101,0,1500,565,0
517,480000,1,1,2,42,0,0,0,29112,43015,17223,43111,17223,10135,0
518,210000,1,1,2,34,1,2,2,66635,56729,73783,0,20012,24,0
519,230000,1,1,2,46,0,0,0,131550,132114,133281,6057,4845,4291,0
520,5e+05,1,1,2,37,0,0,0,8864,1462,18653,1462,18661,45402,0
521,150000,1,1,2,39,0,0,0,1464,1576,264,1586,264,330,0
522,2e+05,1,1,2,33,1,0,0,0,0,2317,0,2317,7588,0
523,30000,1,1,2,41,2,2,2,150,150,150,0,0,0,0
524,130000,1,1,2,39,0,0,0,109592,113508,115633,5733,5659,4680,0
525,50000,1,1,2,38,1,2,0,51116,49042,54439,0,2327,1072,0
526,60000,1,1,2,33,0,0,0,30010,34169,38551,5000,5000,5000,0
527,50000,1,1,2,37,0,0,0,13436,14460,15472,1246,1258,564,0
528,150000,1,1,2,35,0,0,0,32263,26283,17897,3000,1305,1637,0
529,250000,1,1,2,41,0,0,0,165,165,165,165,165,165,0
530,460000,1,1,2,37,0,0,0,7677,21748,4032,21958,4052,23862,0
531,270000,1,1,2,37,0,0,0,9213,2283,3203,1080,1000,1121,0
532,180000,1,1,2,42,2,2,2,2096,3775,5570,1721,2005,31,0
533,180000,1,1,2,35,1,0,0,0,2039,2000,2039,2000,3918,0
534,110000,1,1,2,34,0,0,0,58301,57861,47409,2179,2191,1525,0
535,3e+05,1,1,2,37,2,2,2,131957,134790,137637,6500,6500,5000,0
536,210000,1,1,2,39,1,0,0,0,795,588,795,588,1488,0
537,180000,1,1,2,41,0,0,0,9509,15419,14188,16359,14293,11949,0
538,280000,1,1,2,37,0,0,0,2180,251,4250,251,4250,1000,0
539,70000,1,1,2,40,0,0,0,48421,49620,49976,2006,1362,1268,0
540,210000,1,1,2,36,1,0,0,0,0,1008,0,1008,0,0
541,230000,1,1,2,32,0,0,0,20356,21504,21729,1676,1700,2007,0
542,50000,1,1,2,36,0,0,0,16092,12352,-1618,2352,809,928,0
543,450000,1,1,2,34,2,2,0,1000,0,0,0,0,0,0
544,340000,1,1,2,42,0,0,0,14087,11007,16971,11013,17025,10734,0
545,210000,1,1,2,39,0,0,0,67931,65289,64778,12411,13000,12340,0
546,170000,1,1,2,38,0,0,0,22138,23227,18894,1808,1054,207,0
547,330000,1,1,2,37,0,0,0,37587,39183,39305,2000,2000,3000,0
548,5e+05,1,1,2,41,0,0,0,56422,110616,110340,70010,30357,30000,0
549,30000,1,1,2,35,0,0,0,18796,23153,27439,5000,5000,0,0
550,330000,1,1,2,37,0,0,0,11006,4160,48549,4160,48549,18562,0
551,360000,1,1,2,38,0,0,0,25988,1815,22648,1815,22674,95,0
552,380000,1,1,2,37,0,0,0,384846,359926,349753,13291,15287,8532,0
553,80000,1,1,2,33,2,2,2,76540,81373,79496,8000,0,3300,0
554,240000,1,1,2,40,0,0,0,245553,244958,245148,10178,10577,8302,0
555,60000,1,1,2,32,0,0,0,995,7348,7242,7353,2007,2011,0
556,230000,1,1,2,40,1,0,0,0,0,0,0,0,0,0
557,290000,1,1,2,40,0,0,0,2348,10421,566,10421,566,12008,0
558,120000,1,1,2,35,0,0,0,90041,86140,87941,3079,3185,3251,0
559,2e+05,1,1,2,36,0,0,0,3215,78,2012,676,2012,6577,0
560,340000,1,1,2,39,0,0,0,68616,6691,10961,7355,10012,8740,0
561,50000,1,1,2,41,0,0,0,45079,45741,47561,1773,3528,2002,0
562,60000,1,1,2,39,0,0,0,60672,58929,60335,2741,3000,2300,0
563,350000,1,1,2,41,0,0,0,10362,42541,10723,42541,10723,1310,0
564,50000,1,1,2,34,0,0,0,48905,49764,36535,1800,1430,1000,0
565,30000,1,1,2,36,0,0,0,3415,4330,0,1000,1000,0,0
566,30000,1,1,2,43,0,0,0,3275,5000,5235,5000,5235,5000,0
567,10000,1,1,2,41,0,0,2,5236,7202,7434,2200,500,500,0
568,160000,1,1,2,41,0,0,0,550,550,550,550,550,550,0
569,350000,1,1,2,39,0,0,2,255751,275156,260963,33010,0,11021,0
570,350000,1,1,2,38,0,0,0,325,294,6574,294,6636,3559,0
571,50000,1,1,2,40,1,2,0,4323,3851,2808,0,602,569,0
572,70000,1,1,2,40,0,0,0,25856,13737,7716,13737,7716,25740,0
573,230000,1,1,2,39,0,0,0,104001,106155,111244,4000,6000,6000,0
574,230000,1,1,2,38,0,0,0,26644,27352,28121,1440,1500,6000,0
575,1e+05,1,1,2,33,0,0,0,83749,85463,87189,4000,4000,4100,0
576,50000,1,1,2,37,0,0,2,38340,41362,34656,3700,0,1200,0
577,150000,1,1,2,35,0,0,0,92000,94000,96000,2000,2000,2000,0
578,50000,1,1,2,37,1,3,2,7181,6908,5187,0,0,1022,0
579,390000,1,1,2,34,0,0,0,827,827,827,827,827,1036,0
580,230000,1,1,2,43,0,0,0,231187,231272,228653,10500,10000,9000,0
581,1e+05,1,1,2,39,0,0,0,7565,460,98796,28,103350,1722,0
582,160000,1,1,2,38,0,0,0,27204,897,1066,897,1066,1760,0
583,180000,1,1,2,38,0,0,0,20793,18795,23194,10053,12057,30035,0
584,2e+05,1,1,2,32,0,0,0,152856,156104,158279,6000,5000,5000,0
585,320000,1,1,2,33,0,0,0,3266,12186,1403,12253,3290,11465,0
586,120000,1,1,2,40,1,0,0,0,0,0,0,0,0,0
587,140000,1,1,2,39,0,0,0,13159,39243,41831,30000,7000,8000,0
588,110000,1,1,2,41,0,0,0,107441,106808,75540,4023,2805,3406,0
589,230000,1,1,2,39,2,0,0,481,12381,0,12381,0,0,0
590,2e+05,1,1,2,35,0,0,0,166428,157908,150977,6026,6007,5000,0
591,360000,1,1,2,39,0,0,0,724,1232,291,1232,291,776,0
592,50000,1,1,2,35,0,0,0,26842,23540,16980,2500,2010,1500,0
593,10000,1,1,2,37,0,0,0,2736,4050,5426,3000,2000,2000,0
594,90000,1,1,2,35,0,0,0,91656,87106,48730,5110,2000,3000,0
595,2e+05,1,1,2,35,0,0,0,119139,5844,3666,5844,3694,37177,0
596,180000,1,1,2,40,0,0,0,51826,6699,6529,1500,2000,1e+05,0
597,150000,1,1,2,39,0,0,0,16611,18540,18204,18552,18267,16142,0
598,120000,1,1,2,34,0,0,0,380,380,380,380,380,380,0
599,260000,1,1,2,35,0,0,0,9801,11115,11930,1485,1300,1229,0
600,80000,1,1,2,44,0,0,0,26524,23224,23141,1500,1700,1000,0
601,80000,1,1,2,34,1,2,2,56340,57022,55081,2600,0,2200,0
602,170000,1,1,2,41,0,0,0,162880,164824,132485,8000,6107,6000,0
603,50000,1,1,2,33,0,0,2,13244,14722,15181,2000,1000,1000,0
604,420000,1,1,2,41,0,0,0,88948,79783,80575,30000,10575,15000,0
605,260000,1,1,2,39,0,0,0,1973,1973,1973,1973,1973,6746,0
606,240000,1,1,2,38,0,0,0,0,0,343,0,343,315,0
607,330000,1,1,2,39,0,0,0,123813,127050,135631,5100,10600,5000,0
608,310000,1,1,2,33,0,0,0,2948,62593,152141,62635,100042,4017,0
609,4e+05,1,1,2,40,0,0,0,115506,123607,140859,10000,20009,20146,0
610,150000,1,1,2,34,0,0,0,21787,22817,24134,1382,1699,1200,0
611,50000,1,1,2,39,0,0,0,48308,48019,48647,2200,2068,3048,0
612,120000,1,1,2,39,0,0,0,118016,117738,120127,5720,5820,5670,0
613,2e+05,1,1,2,38,0,0,0,1418,3052,3538,3066,3555,17175,0
614,140000,1,1,2,41,0,0,0,88588,86625,89226,3200,4000,4003,0
615,410000,1,1,2,39,0,0,0,34405,18612,19975,18612,8944,7,0
616,160000,1,1,2,34,0,0,0,75636,77220,79129,3400,3800,3500,0
617,170000,1,1,2,38,0,0,0,171992,168531,171440,6027,6300,8451,0
618,240000,1,1,2,40,0,0,0,75830,50787,51524,1480,1601,1400,0
619,80000,1,1,2,37,0,0,0,21072,2520,-3990,2620,0,27194,0
620,230000,1,1,2,39,0,0,0,24739,19712,18175,2000,1928,1014,0
621,350000,1,1,2,38,0,0,0,42518,31386,24540,1740,1000,452,0
622,2e+05,1,1,2,40,0,0,0,118532,121068,119122,6000,4500,4300,0
623,80000,1,1,2,43,0,0,0,77995,79552,81392,2855,3130,3107,0
624,50000,1,1,2,34,2,2,2,46346,49612,48546,4355,0,1900,0
625,2e+05,1,1,2,36,0,0,0,126027,129008,130376,6500,5000,5000,0
626,180000,1,1,2,35,2,2,2,158245,161695,163620,7400,6000,6100,0
627,50000,1,1,2,39,0,0,0,43607,45375,46836,2500,2500,3000,0
628,150000,1,1,2,35,1,0,0,0,0,0,0,0,0,0
629,220000,1,1,2,38,0,0,0,215979,210475,216513,7800,9639,7123,0
630,390000,1,1,2,37,0,0,0,35369,22238,7809,15000,7809,97874,0
631,170000,1,1,2,38,1,0,0,0,0,0,0,0,0,0
632,70000,1,1,2,38,0,0,0,67906,68201,69003,2519,2371,2544,0
633,210000,1,1,2,40,0,0,0,98,1090,0,1120,0,0,0
634,90000,1,1,2,36,2,2,3,20052,79532,79872,59872,2200,2700,0
635,380000,1,1,2,39,0,0,0,118624,118871,120550,3700,3011,550,0
636,180000,1,1,2,41,0,0,0,52824,53165,54842,2000,3002,3000,0
637,50000,1,1,2,36,0,0,2,48238,35194,9802,4866,126,58542,0
638,50000,1,1,2,39,0,0,0,23469,23110,22792,1437,1236,649,0
639,1e+05,1,1,2,35,0,0,0,13565,8130,-332,1000,0,1732,0
640,150000,1,1,2,43,0,0,0,75918,77025,0,3525,0,0,0
641,30000,1,1,2,40,0,0,3,6630,3842,3631,3842,0,0,0
642,10000,1,1,2,36,0,0,0,9545,10443,7329,1117,1125,2139,0
643,290000,1,1,2,35,0,0,0,10608,34470,11888,34470,11890,27114,0
644,130000,1,1,2,42,0,0,0,0,0,388,0,388,0,0
645,90000,1,1,2,35,1,0,0,0,0,0,0,0,0,0
646,120000,1,1,2,36,0,0,0,108264,109427,111238,3906,4040,4079,0
647,50000,1,1,2,38,0,0,0,44625,46078,46689,2174,1785,296,0
648,150000,1,1,2,38,0,0,0,20441,26417,1091,6549,1096,5962,0
649,5e+05,1,1,2,41,0,0,0,82715,29004,104650,7057,134011,8000,0
650,2e+05,1,1,2,35,0,0,0,38616,40612,32801,3040,1306,3400,0
651,20000,1,1,2,41,0,0,0,17287,13864,14534,1572,1242,1020,0
652,380000,1,1,2,35,0,0,0,0,292,7352,292,7352,3401,0
653,70000,1,1,2,37,0,0,0,53972,23149,23968,1700,1500,2000,0
654,50000,1,1,2,38,0,0,0,42058,35340,22110,1367,1606,692,0
655,350000,1,1,2,40,0,2,0,403,403,1351,0,1351,4677,0
656,1e+05,1,1,2,37,0,0,0,6768,13054,10489,10015,3018,10002,0
657,1e+05,1,1,2,36,0,0,0,22320,15193,13516,1227,1150,1600,0
658,90000,1,1,2,37,0,0,0,43810,44504,46174,1723,2393,2090,0
659,60000,1,1,2,40,0,0,0,58204,56930,56616,2030,2083,1983,0
660,150000,1,1,2,36,0,0,0,152105,137472,118583,6300,4500,2524,0
661,210000,1,1,2,39,0,0,0,-200,-200,-200,0,0,200,0
662,260000,1,1,2,40,1,0,0,0,0,0,0,0,0,0
663,330000,1,1,2,39,0,0,0,95255,101046,100349,10500,4074,3600,0
664,270000,1,1,2,41,0,0,0,25343,40414,39956,20000,5000,5000,0
665,30000,1,1,2,39,0,0,0,29632,30239,30526,1492,1661,1238,0
666,180000,1,1,2,38,0,0,0,2217,0,8264,0,8264,0,0
667,220000,1,1,2,31,0,0,0,3484,6742,4028,6758,4028,3576,0
668,50000,1,1,2,37,0,0,0,49869,42146,43927,2146,3927,1234,0
669,2e+05,3,1,2,30,0,0,0,399,2430,0,2430,0,399,0
670,120000,1,1,2,43,0,0,0,0,0,0,0,0,0,0
671,150000,1,1,2,38,0,0,0,675,0,0,0,0,0,0
672,170000,1,1,2,42,1,0,2,0,427,427,427,0,23500,0
673,160000,1,1,2,37,0,0,0,396,396,396,396,396,0,0
674,120000,1,1,2,42,0,0,0,2284,2007,1371,2007,1371,4639,0
675,220000,1,1,2,37,0,0,0,0,2500,0,2500,0,0,0
676,2e+05,1,1,2,37,0,0,0,1269,3784,5755,3789,5860,2282,0
677,150000,1,1,2,41,1,0,0,0,1870,669,1870,669,0,0
678,470000,1,1,2,40,0,0,0,215666,209106,207970,7395,8037,9048,0
679,20000,1,1,2,37,1,4,4,19388,18807,18235,0,0,1000,0
680,20000,1,1,2,39,4,4,4,24348,24025,23391,0,0,0,0
681,520000,1,1,2,33,0,0,0,98615,102085,102762,5102,3800,3803,0
682,5e+05,1,1,2,42,0,0,0,16090,36635,75434,37039,78079,1708,0
683,2e+05,1,1,2,34,1,2,0,124652,109401,63518,6,5000,2000,0
684,240000,1,1,2,44,0,0,0,236772,201463,187916,10000,7000,10040,0
685,60000,1,1,2,42,0,0,0,48867,49979,51316,2200,2470,4200,0
686,350000,1,1,2,36,0,0,0,8760,5882,9845,5932,9908,4692,0
687,250000,1,1,2,37,0,0,0,18761,10656,7099,4662,2101,7227,0
688,60000,1,1,2,35,0,0,0,57966,3751,72334,1900,72334,4000,0
689,260000,1,1,2,35,1,0,0,0,926,650,926,650,3562,0
690,260000,1,1,2,41,0,0,0,73223,66672,64075,2001,2048,2129,0
691,150000,1,1,2,33,0,0,0,109835,110255,110247,5500,5300,3853,0
692,2e+05,1,1,2,41,0,0,0,5766,6786,7796,1274,1284,1000,0
693,380000,1,1,2,37,0,0,0,0,0,0,0,0,0,0
694,50000,1,1,2,39,1,2,0,11023,9497,4273,14,1000,0,0
695,240000,1,1,2,39,1,0,0,0,0,0,0,0,0,0
696,50000,1,1,2,38,0,0,0,51671,50272,49293,1928,1595,1526,0
697,2e+05,1,1,2,36,0,0,2,17160,7289,2868,2880,0,9470,0
698,120000,1,1,2,38,0,0,0,82865,82741,62914,3652,1258,60584,0
699,390000,1,1,2,39,0,0,0,33808,15275,17331,15347,17375,70077,0
700,450000,1,1,2,39,0,0,0,3087,2081,198,2081,198,9532,0
701,250000,1,1,2,34,0,2,0,22423,16296,32631,60,32812,43932,0
702,2e+05,1,1,2,34,0,0,0,110151,99530,98951,3568,3585,3602,0
703,140000,1,1,2,40,1,0,0,0,850,2620,850,2620,66397,0
704,50000,1,1,2,33,0,0,0,22923,23264,23879,1400,1400,850,0
705,430000,1,1,2,35,0,0,0,402396,384100,375827,14000,13400,30696,0
706,80000,1,1,2,36,0,0,0,2587,2587,50097,2587,50097,2000,0
707,140000,1,1,2,33,0,0,0,135034,133283,132765,4729,5434,4751,0
708,50000,1,1,2,42,0,0,0,43259,35307,23096,1405,1366,1000,0
709,30000,1,1,2,28,0,0,0,27862,29106,29784,2000,1500,2000,0
710,210000,1,1,2,41,0,0,0,194358,185907,180618,8000,10000,8000,0
711,170000,1,1,2,37,0,0,0,64142,54347,55677,3000,3000,5000,0
712,350000,1,1,2,38,0,0,0,51672,31250,29178,13113,12110,15044,0
713,240000,1,1,2,34,0,0,0,4480,1725,10062,1735,10096,8675,0
714,30000,1,1,2,37,0,0,0,0,0,0,0,0,0,0
715,3e+05,1,1,2,40,0,0,0,3289,5189,7128,5189,7128,5923,0
716,140000,1,1,2,34,0,0,0,137708,140804,137635,5730,5200,3100,0
717,450000,1,1,2,38,0,0,0,11343,75083,25273,75459,25413,85784,0
718,760000,1,1,2,44,0,0,0,447670,455970,462497,20011,19500,19019,0
719,160000,1,1,2,37,0,0,0,24465,7747,17002,7751,17016,17185,0
720,140000,1,1,2,40,0,0,0,137952,141168,143215,7000,6110,5000,0
721,60000,1,1,2,42,0,0,0,60381,39798,38344,1639,1590,1500,0
722,210000,1,1,2,36,0,0,0,164015,155235,151267,9320,4894,3301,0
723,490000,1,1,2,44,0,0,0,25015,20912,18817,1340,1397,3193,0
724,1e+05,1,1,2,37,0,0,0,100751,99777,99479,3592,4252,2620,0
725,80000,1,1,2,41,1,2,0,82891,80997,81380,0,3299,2699,0
